,2330.TW,TWD,TAIEX,SOX,TAIBOR,DIJA
2014/2/13,105.00,30.31,8467.70,556.02,0.50,16027.59
2014/2/14,107.50,30.25,8513.68,559.12,0.50,16154.39
2014/2/17,108.50,30.23,8519.55,560.45,0.51,16130.40
2014/2/18,108.00,30.28,8556.23,560.45,0.50,16130.40
2014/2/19,108.00,30.28,8577.01,560.02,0.50,16040.56
2014/2/20,106.50,30.35,8524.62,564.06,0.50,16133.23
2014/2/21,107.50,30.35,8601.86,561.21,0.51,16103.30
2014/2/24,107.00,30.32,8560.61,563.37,0.51,16207.14
2014/2/25,108.00,30.34,8575.62,560.54,0.50,16179.66
2014/2/26,107.50,30.29,8600.86,564.29,0.50,16198.41
2014/2/27,108.00,30.32,8639.58,564.22,0.50,16272.65
2014/3/3,108.00,30.29,8601.98,560.23,0.51,16168.03
2014/3/4,107.50,30.28,8554.54,570.13,0.50,16395.88
2014/3/5,110.00,30.27,8632.93,571.30,0.50,16360.18
2014/3/6,113.00,30.27,8713.79,575.02,0.50,16421.89
2014/3/7,114.50,30.24,8713.96,574.39,0.50,16452.72
2014/3/10,113.00,30.31,8665.24,573.22,0.50,16418.68
2014/3/11,114.00,30.31,8702.33,570.08,0.50,16351.25
2014/3/12,113.00,30.33,8684.73,574.92,0.50,16340.08
2014/3/13,116.50,30.32,8747.79,565.14,0.50,16108.89
2014/3/14,115.00,30.33,8687.63,562.48,0.50,16065.67
2014/3/17,114.00,30.30,8700.10,569.50,0.50,16247.22
2014/3/18,114.50,30.44,8731.94,577.19,0.50,16336.19
2014/3/19,114.50,30.49,8689.46,576.69,0.50,16222.17
2014/3/20,112.00,30.64,8597.33,587.63,0.50,16331.05
2014/3/21,112.50,30.55,8577.17,582.54,0.50,16302.77
2014/3/24,112.50,30.56,8605.38,579.85,0.50,16276.69
2014/3/25,113.50,30.50,8689.30,584.33,0.51,16367.88
2014/3/26,115.50,30.54,8737.27,577.84,0.51,16268.99
2014/3/27,116.00,30.51,8779.57,573.32,0.51,16264.23
2014/3/28,117.50,30.48,8774.64,577.48,0.51,16323.06
2014/3/31,118.50,30.45,8849.28,586.74,0.51,16457.66
2014/4/1,119.50,30.29,8873.15,595.91,0.51,16532.61
2014/4/2,120.00,30.29,8905.45,594.94,0.50,16573.00
2014/4/3,118.50,30.29,8888.54,595.93,0.51,16572.55
2014/4/7,117.50,30.25,8876.44,573.91,0.50,16245.87
2014/4/8,119.00,30.11,8888.25,581.18,0.50,16256.14
2014/4/9,119.00,29.99,8930.57,587.72,0.50,16437.18
2014/4/10,119.50,30.01,8948.10,569.15,0.50,16170.22
2014/4/11,120.00,30.04,8908.05,560.34,0.50,16026.75
2014/4/14,120.50,30.20,8857.42,565.02,0.50,16173.24
2014/4/15,122.50,30.18,8916.71,569.00,0.50,16262.56
2014/4/16,121.00,30.13,8923.82,567.90,0.50,16424.85
2014/4/17,120.00,30.14,8944.16,578.41,0.50,16408.54
2014/4/18,123.00,30.17,8966.66,583.48,0.50,16449.25
2014/4/21,121.50,30.23,8951.19,583.48,0.50,16449.25
2014/4/22,121.50,30.30,8974.71,589.11,0.50,16514.37
2014/4/23,121.00,30.31,8956.92,588.43,0.50,16501.65
2014/4/24,121.00,30.28,8945.45,591.64,0.50,16501.65
2014/4/25,118.50,30.28,8774.12,572.19,0.50,16361.46
2014/4/28,119.00,30.22,8809.71,568.55,0.50,16448.74
2014/4/29,120.50,30.13,8872.11,572.99,0.51,16535.37
2014/4/30,118.50,30.15,8791.44,575.97,0.51,16580.84
2014/5/2,118.00,30.15,8867.32,575.49,0.50,16512.89
2014/5/5,117.00,30.09,8870.43,575.94,0.50,16530.55
2014/5/6,118.00,30.07,8912.39,573.48,0.50,16401.02
2014/5/7,118.50,30.11,8893.22,573.99,0.50,16518.54
2014/5/8,119.50,30.05,8930.90,577.83,0.50,16550.97
2014/5/9,120.00,30.11,8889.69,575.97,0.50,16583.34
2014/5/12,118.50,30.20,8808.61,586.48,0.50,16695.47
2014/5/13,120.50,30.20,8817.94,581.88,0.50,16715.44
2014/5/14,122.00,30.19,8875.16,576.80,0.50,16613.97
2014/5/15,122.00,30.19,8880.65,570.00,0.50,16446.81
2014/5/16,122.00,30.16,8888.45,576.01,0.50,16491.31
2014/5/19,121.00,30.13,8899.90,582.05,0.51,16511.86
2014/5/20,121.00,30.15,8887.79,578.58,0.50,16374.31
2014/5/21,120.50,30.16,8862.42,581.81,0.51,16533.06
2014/5/22,122.00,30.12,8969.63,584.30,0.50,16543.08
2014/5/23,122.00,30.11,9008.22,589.91,0.51,16606.27
2014/5/26,123.00,30.07,9036.12,597.08,0.51,16675.50
2014/5/27,123.50,30.14,9055.29,597.08,0.51,16675.50
2014/5/28,124.00,30.09,9121.71,597.66,0.51,16633.18
2014/5/29,122.00,29.97,9109.00,598.96,0.51,16698.74
2014/5/30,119.50,29.99,9075.91,599.59,0.51,16717.17
2014/6/3,122.50,30.05,9123.46,608.43,0.51,16722.34
2014/6/4,123.50,30.05,9119.96,611.14,0.50,16737.53
2014/6/5,123.00,29.99,9140.72,614.30,0.50,16836.11
2014/6/6,122.50,30.01,9134.46,617.25,0.50,16924.28
2014/6/9,123.00,29.98,9162.74,618.44,0.50,16943.10
2014/6/10,124.50,29.99,9222.37,620.26,0.50,16945.92
2014/6/11,125.00,29.97,9229.80,623.48,0.50,16843.88
2014/6/12,123.50,29.98,9204.65,621.35,0.50,16734.19
2014/6/13,123.00,29.98,9196.39,627.49,0.50,16775.74
2014/6/16,124.00,30.00,9202.93,630.93,0.50,16781.01
2014/6/17,125.00,30.07,9240.60,635.50,0.51,16808.49
2014/6/18,125.50,29.95,9279.93,633.20,0.51,16906.62
2014/6/19,126.00,29.97,9316.81,633.98,0.50,16921.46
2014/6/20,124.50,29.99,9273.79,635.42,0.50,16947.08
2014/6/23,123.00,29.98,9228.35,633.13,0.50,16937.26
2014/6/24,123.00,29.96,9246.20,628.50,0.50,16818.13
2014/6/25,123.50,29.96,9242.16,630.87,0.50,16867.51
2014/6/26,124.50,29.90,9320.94,628.28,0.51,16846.13
2014/6/27,125.50,29.90,9306.83,629.27,0.51,16851.84
2014/6/30,126.50,29.87,9393.07,635.93,0.51,16826.60
2014/7/1,128.00,29.87,9441.92,644.71,0.51,16956.07
2014/7/2,132.50,29.87,9484.96,645.78,0.51,16976.24
2014/7/3,134.50,29.84,9526.23,650.55,0.51,17068.26
2014/7/4,135.00,29.88,9510.05,646.10,0.51,17024.21
2014/7/7,136.00,29.90,9520.20,646.10,0.51,17024.21
2014/7/8,134.50,29.91,9530.98,642.64,0.51,16906.62
2014/7/9,134.00,29.86,9489.98,646.56,0.51,16985.61
2014/7/10,134.50,29.92,9565.12,643.47,0.50,16915.07
2014/7/11,136.50,29.95,9495.84,643.88,0.50,16943.81
2014/7/14,132.50,29.94,9520.30,646.12,0.50,17055.42
2014/7/15,133.00,30.02,9569.17,644.44,0.50,17060.68
2014/7/16,130.50,29.97,9484.73,651.76,0.50,17138.20
2014/7/17,124.50,30.02,9408.24,635.32,0.50,16976.81
2014/7/18,123.50,29.97,9400.97,643.44,0.50,17100.18
2014/7/21,123.50,29.97,9440.97,645.02,0.50,17051.73
2014/7/22,124.50,29.97,9499.36,649.35,0.50,17113.54
2014/7/24,125.00,29.95,9527.54,629.13,0.50,17083.80
2014/7/25,123.00,29.97,9439.29,616.65,0.50,16960.57
2014/7/28,121.50,29.95,9420.18,616.00,0.50,16982.59
2014/7/29,124.00,29.95,9391.88,614.43,0.50,16912.11
2014/7/30,124.50,30.01,9447.02,620.60,0.50,16880.36
2014/7/31,121.00,30.06,9315.85,607.55,0.50,16563.30
2014/8/1,120.00,30.01,9266.51,609.76,0.50,16493.37
2014/8/4,123.50,29.99,9330.19,612.29,0.50,16569.28
2014/8/5,119.50,30.00,9141.44,605.31,0.50,16429.47
2014/8/6,120.50,30.00,9143.97,607.71,0.50,16443.34
2014/8/7,121.50,30.03,9131.44,599.38,0.50,16368.27
2014/8/8,120.50,29.99,9085.96,606.23,0.50,16553.93
2014/8/11,120.50,30.02,9172.91,612.02,0.50,16569.98
2014/8/12,121.50,30.01,9163.12,611.32,0.50,16560.54
2014/8/13,122.50,30.00,9231.31,616.95,0.50,16651.80
2014/8/14,124.00,29.97,9230.61,618.26,0.50,16713.58
2014/8/15,124.00,29.95,9206.81,624.60,0.50,16662.91
2014/8/18,123.00,29.99,9141.31,627.47,0.50,16838.74
2014/8/19,124.00,29.99,9243.78,631.47,0.50,16919.59
2014/8/20,125.50,29.98,9288.05,636.62,0.50,16979.13
2014/8/21,124.50,29.98,9253.38,639.11,0.50,17039.49
2014/8/22,125.50,29.96,9380.10,639.72,0.50,17001.22
2014/8/25,125.00,29.96,9390.62,637.25,0.50,17076.87
2014/8/26,124.50,29.96,9393.96,637.55,0.50,17106.70
2014/8/27,125.50,29.86,9485.59,638.57,0.50,17122.01
2014/8/28,125.00,29.89,9478.37,640.49,0.50,17079.57
2014/8/29,124.00,29.87,9436.27,645.25,0.50,17098.45
2014/9/1,128.50,29.85,9513.06,642.53,0.50,17067.56
2014/9/2,126.00,29.95,9399.72,642.53,0.50,17067.56
2014/9/3,128.00,29.90,9450.35,644.08,0.50,17078.28
2014/9/4,127.50,29.93,9428.89,645.72,0.50,17069.58
2014/9/5,127.00,29.91,9407.94,651.24,0.50,17137.36
2014/9/9,127.00,29.96,9434.77,646.49,0.50,17013.87
2014/9/10,125.00,29.99,9357.61,646.54,0.50,17068.71
2014/9/11,125.00,30.03,9322.95,648.14,0.50,17049.00
2014/9/12,123.00,29.99,9223.18,639.89,0.50,16987.51
2014/9/15,123.50,30.13,9217.46,632.24,0.50,17031.14
2014/9/16,122.50,30.11,9133.40,643.12,0.50,17131.97
2014/9/17,124.50,30.21,9195.17,647.83,0.50,17156.85
2014/9/18,125.00,30.25,9237.03,657.36,0.50,17265.99
2014/9/19,125.00,30.18,9240.45,649.54,0.50,17279.74
2014/9/22,122.00,30.25,9134.65,641.35,0.50,17172.68
2014/9/23,122.50,30.23,9084.90,639.85,0.50,17055.87
2014/9/24,123.00,30.22,9098.49,647.53,0.50,17210.06
2014/9/25,122.00,30.31,9011.59,635.42,0.51,16945.80
2014/9/26,121.00,30.33,8989.82,643.34,0.51,17113.15
2014/9/29,120.50,30.44,8960.76,644.23,0.51,17071.22
2014/9/30,120.00,30.43,8966.92,638.48,0.51,17042.90
2014/10/1,121.50,30.42,8990.26,623.36,0.50,16804.71
2014/10/2,121.00,30.42,8975.19,619.66,0.50,16801.05
2014/10/3,124.50,30.51,9106.28,623.12,0.50,17009.69
2014/10/6,126.00,30.41,9095.14,617.97,0.50,16991.91
2014/10/7,125.00,30.39,9040.81,606.20,0.50,16719.39
2014/10/8,122.50,30.36,8955.18,619.97,0.50,16994.22
2014/10/9,125.00,30.37,8966.44,602.97,0.50,16659.25
2014/10/13,120.50,30.39,8711.39,549.47,0.50,16321.07
2014/10/14,121.00,30.43,8768.39,559.67,0.49,16315.19
2014/10/15,121.50,30.35,8655.51,562.34,0.50,16141.74
2014/10/16,121.50,30.38,8633.69,570.73,0.50,16117.24
2014/10/17,123.50,30.36,8512.88,575.33,0.50,16380.41
2014/10/20,126.00,30.36,8663.14,584.15,0.50,16399.67
2014/10/21,125.00,30.37,8654.64,605.25,0.50,16614.81
2014/10/22,129.00,30.39,8748.83,596.93,0.50,16461.32
2014/10/23,127.50,30.41,8731.07,605.64,0.50,16677.90
2014/10/24,125.50,30.39,8646.01,612.05,0.50,16805.41
2014/10/27,128.00,30.38,8627.78,614.23,0.50,16817.94
2014/10/28,128.00,30.38,8773.55,623.46,0.50,17005.75
2014/10/29,129.00,30.36,8903.68,624.19,0.50,16974.31
2014/10/30,128.50,30.40,8888.07,616.96,0.50,17195.42
2014/10/31,130.50,30.43,8974.76,640.86,0.50,17390.52
2014/11/3,131.00,30.45,9004.86,644.77,0.50,17366.24
2014/11/4,132.00,30.50,8989.18,642.99,0.50,17383.84
2014/11/5,132.00,30.60,8962.60,649.04,0.50,17484.53
2014/11/6,132.00,30.55,8891.02,643.30,0.50,17554.47
2014/11/7,131.00,30.57,8912.62,637.48,0.50,17573.93
2014/11/10,134.50,30.59,9049.98,642.25,0.50,17613.74
2014/11/11,134.00,30.55,9034.14,640.43,0.50,17614.90
2014/11/12,132.00,30.58,8918.95,639.76,0.50,17612.20
2014/11/13,134.00,30.59,8980.67,639.80,0.50,17652.79
2014/11/14,135.00,30.73,8982.88,645.56,0.50,17634.74
2014/11/17,133.00,30.68,8884.39,642.55,0.50,17647.75
2014/11/18,131.50,30.73,8859.07,654.77,0.50,17687.82
2014/11/19,136.00,30.91,8963.24,650.18,0.50,17685.73
2014/11/20,139.00,30.88,9078.87,656.27,0.50,17719.00
2014/11/21,138.50,30.89,9091.53,662.95,0.50,17810.06
2014/11/24,138.50,30.98,9122.33,669.47,0.50,17817.90
2014/11/25,139.00,30.89,9116.24,669.36,0.50,17814.94
2014/11/26,139.00,30.90,9122.39,683.48,0.50,17827.75
2014/11/27,140.00,30.87,9165.31,685.74,0.51,17828.24
2014/11/28,141.50,30.99,9187.15,685.74,0.51,17828.24
2014/12/1,140.00,31.00,9117.71,676.69,0.50,17776.80
2014/12/2,137.50,31.10,9034.79,681.35,0.50,17879.55
2014/12/3,138.00,31.08,9175.26,695.28,0.50,17912.62
2014/12/4,139.00,31.11,9225.11,696.16,0.50,17900.10
2014/12/5,137.50,31.24,9206.57,703.12,0.50,17958.79
2014/12/8,138.00,31.11,9187.29,693.00,0.50,17852.48
2014/12/9,138.00,31.13,9128.90,692.84,0.50,17801.20
2014/12/10,136.00,31.18,9032.16,679.97,0.50,17533.15
2014/12/11,134.50,31.18,9013.07,683.15,0.50,17596.34
2014/12/12,135.00,31.34,9027.33,671.33,0.51,17280.83
2014/12/15,136.00,31.27,8985.63,665.71,0.50,17180.84
2014/12/16,133.00,31.22,8950.91,661.30,0.51,17068.87
2014/12/17,130.50,31.32,8828.36,675.58,0.50,17356.87
2014/12/18,131.50,31.40,8878.63,688.12,0.50,17778.15
2014/12/19,138.00,31.52,8999.52,686.09,0.50,17804.80
2014/12/22,138.50,31.54,9095.00,696.68,0.51,17959.44
2014/12/23,137.50,31.75,9097.71,695.32,0.51,18024.17
2014/12/24,138.00,31.77,9186.18,696.35,0.51,18030.21
2014/12/25,137.50,31.69,9158.70,697.00,0.51,18053.71
2014/12/26,139.00,31.71,9214.07,697.00,0.51,18053.71
2014/12/27,138.50,31.74,9218.50,695.08,0.51,18038.23
2014/12/29,141.00,31.74,9286.28,695.08,0.51,18038.23
2014/12/30,140.00,31.67,9268.43,690.99,0.51,17983.07
2014/12/31,141.00,31.62,9307.26,686.87,0.51,17823.07
2015/1/5,139.50,32.00,9274.11,673.59,0.51,17501.65
2015/1/6,133.50,31.99,9048.34,658.83,0.51,17371.64
2015/1/7,134.00,31.98,9080.09,665.27,0.51,17584.52
2015/1/8,138.00,31.97,9238.03,684.65,0.51,17907.87
2015/1/9,134.00,31.90,9215.58,685.52,0.51,17737.37
2015/1/12,132.00,31.87,9178.30,671.82,0.50,17640.84
2015/1/13,132.50,31.83,9231.80,665.58,0.50,17613.68
2015/1/14,130.00,31.80,9180.23,661.65,0.50,17427.09
2015/1/15,131.50,31.65,9165.09,656.51,0.50,17320.71
2015/1/16,137.00,31.46,9138.29,663.86,0.50,17511.57
2015/1/19,139.00,31.48,9174.06,670.57,0.50,17515.23
2015/1/20,138.00,31.65,9251.69,670.57,0.50,17515.23
2015/1/21,141.00,31.49,9319.71,678.16,0.50,17554.28
2015/1/22,140.00,31.42,9369.51,682.48,0.50,17813.98
2015/1/23,145.00,31.24,9470.94,680.54,0.50,17672.60
2015/1/26,145.00,31.31,9477.67,682.39,0.50,17678.70
2015/1/27,147.00,31.04,9521.59,669.79,0.50,17387.21
2015/1/28,146.50,31.21,9510.92,666.07,0.50,17191.37
2015/1/29,143.50,31.56,9426.90,666.63,0.50,17416.85
2015/1/30,141.00,31.73,9361.91,653.14,0.50,17164.95
2015/2/2,142.50,31.57,9386.99,655.19,0.50,17361.04
2015/2/3,144.50,31.47,9448.73,666.93,0.49,17666.40
2015/2/4,146.00,31.46,9513.92,669.15,0.49,17673.02
2015/2/5,145.50,31.49,9512.05,675.69,0.49,17884.88
2015/2/6,143.00,31.61,9456.18,671.84,0.49,17824.29
2015/2/9,142.00,31.56,9421.50,664.54,0.49,17729.21
2015/2/10,142.50,31.56,9393.70,687.03,0.49,17868.76
2015/2/11,148.00,31.61,9462.22,689.25,0.49,17862.14
2015/2/12,148.50,31.29,9496.31,700.19,0.49,17972.38
2015/2/13,148.50,31.30,9529.51,705.08,0.49,18019.35
2015/2/24,151.00,31.64,9629.37,716.12,0.49,18209.19
2015/2/25,154.50,31.41,9699.54,711.99,0.50,18224.57
2015/2/26,150.50,31.45,9622.10,716.67,0.50,18214.42
2015/3/2,149.00,31.41,9601.36,734.51,0.50,18288.63
2015/3/3,150.50,31.35,9605.77,720.26,0.49,18203.37
2015/3/4,150.50,31.40,9621.73,719.54,0.49,18096.90
2015/3/5,150.00,31.51,9595.09,720.25,0.49,18135.72
2015/3/6,149.00,31.61,9645.77,712.42,0.49,17856.78
2015/3/9,145.50,31.53,9562.98,715.03,0.49,17995.72
2015/3/10,144.00,31.69,9536.53,701.30,0.49,17662.94
2015/3/11,146.00,31.70,9523.18,703.16,0.49,17635.39
2015/3/12,148.00,31.60,9596.00,702.77,0.49,17895.22
2015/3/13,149.00,31.68,9579.35,707.79,0.49,17749.31
2015/3/16,146.00,31.63,9512.91,718.53,0.49,17977.42
2015/3/17,149.00,31.50,9539.44,713.19,0.49,17849.08
2015/3/18,153.50,31.30,9653.43,718.48,0.49,18076.19
2015/3/19,154.00,31.48,9736.73,720.20,0.49,17959.03
2015/3/20,154.00,31.35,9749.69,730.91,0.49,18127.65
2015/3/23,153.50,31.27,9758.09,723.96,0.49,18116.04
2015/3/24,151.50,31.23,9731.66,717.78,0.50,18011.14
2015/3/25,151.00,31.24,9667.83,684.73,0.50,17718.54
2015/3/26,145.50,31.26,9619.12,675.24,0.49,17678.23
2015/3/27,142.50,31.16,9503.72,694.32,0.49,17712.66
2015/3/30,142.50,31.25,9521.87,703.74,0.49,17976.31
2015/3/31,145.50,31.24,9586.44,695.48,0.49,17776.12
2015/4/1,144.00,31.22,9507.66,691.19,0.49,17698.18
2015/4/2,147.00,31.01,9600.32,689.17,0.49,17763.24
2015/4/7,146.00,31.03,9641.90,692.94,0.49,17875.42
2015/4/8,143.00,31.10,9571.97,697.45,0.49,17902.51
2015/4/9,143.00,31.24,9568.04,706.18,0.49,17958.73
2015/4/10,147.00,31.24,9617.70,709.05,0.49,18057.65
2015/4/13,147.00,31.33,9666.52,704.52,0.49,17977.04
2015/4/14,144.00,31.23,9642.22,697.85,0.49,18036.70
2015/4/15,143.00,31.19,9540.06,709.32,0.49,18112.61
2015/4/16,147.00,31.07,9656.87,706.08,0.49,18105.77
2015/4/17,142.50,31.02,9570.93,696.09,0.49,17826.30
2015/4/20,143.00,31.07,9552.85,702.29,0.49,18034.93
2015/4/21,142.50,31.09,9533.98,707.12,0.49,17949.59
2015/4/22,143.50,31.08,9613.00,716.82,0.49,18038.27
2015/4/23,147.00,30.99,9797.49,705.46,0.49,18058.69
2015/4/24,152.50,30.71,9913.28,693.73,0.49,18080.14
2015/4/27,151.50,30.42,9973.12,696.11,0.49,18037.97
2015/4/28,151.50,30.44,9956.83,696.24,0.49,18110.14
2015/4/29,148.50,30.40,9853.83,692.19,0.49,18035.53
2015/4/30,147.00,30.61,9820.05,686.29,0.49,17840.52
2015/5/4,147.50,30.71,9845.04,704.03,0.49,18070.40
2015/5/5,147.00,30.64,9820.13,688.40,0.49,17928.20
2015/5/6,147.50,30.58,9818.20,687.45,0.49,17841.98
2015/5/7,146.50,30.79,9704.11,695.20,0.49,17924.06
2015/5/8,146.50,30.66,9692.00,702.13,0.49,18191.11
2015/5/11,148.50,30.81,9663.72,702.31,0.49,18105.17
2015/5/12,147.50,30.75,9680.73,696.18,0.49,18068.23
2015/5/13,148.00,30.65,9724.11,700.13,0.49,18060.49
2015/5/14,146.00,30.52,9610.83,708.32,0.49,18252.24
2015/5/15,146.50,30.41,9579.48,709.52,0.48,18272.56
2015/5/18,146.50,30.49,9606.10,716.54,0.48,18298.88
2015/5/19,146.50,30.52,9716.77,713.39,0.48,18312.39
2015/5/20,146.50,30.46,9685.31,714.48,0.48,18285.40
2015/5/21,145.50,30.41,9578.56,718.44,0.48,18285.74
2015/5/22,145.50,30.42,9638.80,720.20,0.48,18232.02
2015/5/25,147.50,30.48,9645.17,714.75,0.48,18041.54
2015/5/26,146.50,30.66,9669.41,714.75,0.48,18041.54
2015/5/27,145.00,30.65,9693.54,742.35,0.48,18162.99
2015/5/28,147.00,30.65,9712.84,743.27,0.48,18126.12
2015/5/29,146.00,30.82,9701.07,745.41,0.48,18010.68
2015/6/1,145.00,30.88,9625.69,746.08,0.48,18040.37
2015/6/2,144.00,30.80,9614.26,737.28,0.49,18011.94
2015/6/3,143.00,30.79,9556.52,732.70,0.48,18076.27
2015/6/4,141.00,30.89,9348.63,725.81,0.48,17905.58
2015/6/5,140.00,31.04,9340.13,726.29,0.48,17849.46
2015/6/8,138.50,31.07,9368.43,712.37,0.48,17766.55
2015/6/9,139.00,31.15,9191.87,711.60,0.48,17764.04
2015/6/10,139.50,30.87,9298.50,720.94,0.48,18000.40
2015/6/11,143.50,30.92,9302.49,720.53,0.48,18039.37
2015/6/12,144.50,30.90,9301.93,714.13,0.48,17898.84
2015/6/15,143.00,30.90,9259.48,712.63,0.48,17791.17
2015/6/16,142.00,30.88,9212.78,715.07,0.48,17904.48
2015/6/17,142.50,30.93,9189.83,715.19,0.48,17935.74
2015/6/18,142.00,30.71,9218.37,725.60,0.48,18115.84
2015/6/22,142.00,30.75,9341.77,728.22,0.48,18119.78
2015/6/23,144.50,30.88,9391.14,723.88,0.49,18144.07
2015/6/24,145.00,30.96,9397.31,716.49,0.48,17966.07
2015/6/25,146.50,30.94,9476.34,715.83,0.48,17890.36
2015/6/26,146.00,30.98,9462.57,698.36,0.48,17946.68
2015/6/29,138.50,30.87,9236.10,678.07,0.48,17596.35
2015/6/30,140.50,30.87,9323.02,680.54,0.48,17619.51
2015/7/1,141.00,30.95,9375.23,682.13,0.48,17757.91
2015/7/2,141.50,30.88,9379.24,685.51,0.48,17730.11
2015/7/3,142.50,30.87,9358.23,675.11,0.48,17683.58
2015/7/6,140.50,30.92,9255.96,675.11,0.48,17683.58
2015/7/7,140.50,31.07,9250.16,672.91,0.48,17776.91
2015/7/8,138.00,31.03,8976.11,655.25,0.48,17515.42
2015/7/9,136.50,31.06,8914.13,646.64,0.48,17548.62
2015/7/13,138.50,31.06,9033.92,663.97,0.48,17977.68
2015/7/14,138.50,31.00,9041.76,671.16,0.48,18053.58
2015/7/15,138.50,31.10,9054.20,667.02,0.48,18050.17
2015/7/16,136.50,31.06,9042.21,668.61,0.48,18120.25
2015/7/17,140.00,31.10,9045.98,667.05,0.48,18086.45
2015/7/20,139.00,31.22,8975.00,662.50,0.48,18100.41
2015/7/21,140.50,31.16,9005.96,662.86,0.48,17919.29
2015/7/22,139.00,31.22,8918.70,646.13,0.48,17851.04
2015/7/23,136.00,31.27,8791.12,655.51,0.48,17731.92
2015/7/24,137.00,31.46,8767.86,642.48,0.48,17568.53
2015/7/27,134.00,31.58,8556.68,637.88,0.48,17440.59
2015/7/28,134.00,31.40,8582.49,650.90,0.48,17630.27
2015/7/29,135.50,31.48,8563.48,651.75,0.48,17751.39
2015/7/30,138.50,31.57,8651.49,654.15,0.48,17745.98
2015/7/31,139.50,31.64,8665.34,646.29,0.48,17689.86
2015/8/3,134.50,31.69,8524.41,644.35,0.48,17598.20
2015/8/4,136.50,31.67,8510.86,637.18,0.48,17550.69
2015/8/5,134.00,31.68,8542.27,644.62,0.48,17540.47
2015/8/6,134.00,31.60,8449.56,633.13,0.48,17419.75
2015/8/7,133.00,31.65,8442.29,636.82,0.48,17373.38
2015/8/10,129.00,31.59,8466.84,652.65,0.48,17615.17
2015/8/11,130.50,32.16,8394.14,637.85,0.48,17402.84
2015/8/12,128.50,32.14,8283.38,641.52,0.48,17402.51
2015/8/13,128.00,32.15,8311.74,634.87,0.48,17408.25
2015/8/14,126.00,32.15,8305.64,631.04,0.47,17477.40
2015/8/17,124.00,32.42,8213.42,637.25,0.47,17545.18
2015/8/18,126.00,32.45,8177.22,624.01,0.47,17511.34
2015/8/19,125.00,32.45,8021.84,618.32,0.47,17348.73
2015/8/20,126.00,32.55,8029.81,594.78,0.46,16990.69
2015/8/21,121.00,32.66,7786.92,578.59,0.46,16459.75
2015/8/24,115.00,33.00,7410.34,566.58,0.46,15871.35
2015/8/25,123.50,32.45,7675.64,559.59,0.44,15666.44
2015/8/26,122.50,32.46,7715.59,587.82,0.44,16285.51
2015/8/27,124.00,32.27,7824.55,609.76,0.44,16654.77
2015/8/28,125.00,32.34,8019.18,613.91,0.43,16643.01
2015/8/31,129.00,32.50,8174.92,611.04,0.43,16528.03
2015/9/1,124.00,32.42,8017.56,590.12,0.43,16058.35
2015/9/2,125.50,32.46,8035.29,603.78,0.43,16351.38
2015/9/3,127.00,32.49,8095.95,608.58,0.43,16374.76
2015/9/4,125.00,32.68,8000.60,597.62,0.42,16102.38
2015/9/7,122.50,32.75,7986.56,624.06,0.42,16492.68
2015/9/8,123.00,32.64,8001.50,624.06,0.42,16492.68
2015/9/9,129.00,32.48,8286.92,612.83,0.42,16253.57
2015/9/10,125.00,32.35,8268.68,615.34,0.42,16330.40
2015/9/11,127.50,32.42,8305.82,615.81,0.42,16433.09
2015/9/14,127.50,32.49,8307.29,617.67,0.42,16370.96
2015/9/15,126.00,32.49,8259.99,625.14,0.42,16599.85
2015/9/16,129.50,32.47,8333.29,626.57,0.42,16739.95
2015/9/17,131.00,32.38,8445.50,621.05,0.42,16674.74
2015/9/18,131.50,32.31,8462.14,610.75,0.42,16384.58
2015/9/21,129.50,32.66,8307.04,608.73,0.42,16510.19
2015/9/22,129.00,32.90,8365.92,595.06,0.42,16330.47
2015/9/23,124.50,32.99,8193.42,590.74,0.42,16279.89
2015/9/24,127.00,33.10,8123.10,589.71,0.42,16201.32
2015/9/25,127.00,33.11,8132.35,592.88,0.40,16314.67
2015/9/30,130.00,32.99,8181.24,602.73,0.40,16284.70
2015/10/1,133.50,32.79,8295.94,595.62,0.40,16272.01
2015/10/2,132.00,32.72,8305.03,608.46,0.39,16472.37
2015/10/5,132.50,32.46,8352.36,619.85,0.39,16776.43
2015/10/6,133.00,32.58,8394.10,621.95,0.39,16790.19
2015/10/7,135.00,32.47,8495.23,631.32,0.39,16912.29
2015/10/8,136.00,32.36,8445.96,634.81,0.39,17050.75
2015/10/12,138.50,32.33,8573.72,630.54,0.39,17131.86
2015/10/13,137.50,32.52,8567.92,622.28,0.39,17081.89
2015/10/14,136.50,32.32,8522.51,645.70,0.39,16924.75
2015/10/15,140.00,31.95,8601.52,651.89,0.39,17141.75
2015/10/16,137.50,32.20,8604.95,652.63,0.39,17215.97
2015/10/19,138.00,32.48,8631.50,652.88,0.39,17230.54
2015/10/20,139.00,32.34,8653.60,651.87,0.39,17217.11
2015/10/21,138.50,32.45,8609.23,653.24,0.39,17168.61
2015/10/22,137.50,32.43,8608.46,675.95,0.40,17489.16
2015/10/23,140.00,32.47,8673.81,683.71,0.40,17646.70
2015/10/26,140.00,32.37,8745.36,670.19,0.40,17623.05
2015/10/27,139.00,32.46,8701.32,665.71,0.40,17581.43
2015/10/28,138.00,32.61,8665.99,677.21,0.39,17779.52
2015/10/29,136.50,32.52,8571.08,656.94,0.39,17755.80
